SUBJECT,TRIAL,TARGET_POSITION,TARG_OTH,TARGET_WORD,REG_IRREG,PATTERN,TARG_OTH,keytrial,CORR_WRONG,LOG_FREQ,USER_RESP
subj7,1,word7,OTH,zebra,REG,SW,OTH,subj7_1,CORRECT,0.3,"zebra,husband,coffee,dresser,no_response,no_response,no_response,no_response,no_response"
subj10,1,word8,OTH,coffee,REG,SW,OTH,subj10_1,CORRECT,1.96,"zebra,coffee,illness,dresser,husband,no_response,no_response,no_response,no_response"
subj14,1,word8,OTH,coffee,REG,SW,OTH,subj14_1,CORRECT,1.96,"penguin,illness,husband,picture,chapter,zebra,coffee,dresser,no_response"
subj16,1,word8,OTH,coffee,REG,SW,OTH,subj16_1,CORRECT,1.96,"penguin,zebra,dresser,coffee,no_response,no_response,no_response,no_response,no_response"
subj18,1,word8,OTH,coffee,REG,SW,OTH,subj18_1,CORRECT,1.96,"husband,picture,nickel,coffee,zebra,dresser,no_response,no_response,no_response"
subj19,1,word8,OTH,coffee,REG,SW,OTH,subj19_1,CORRECT,1.96,"penguin,illness,zebra,coffee,nickle,dresser,husband,no_response,no_response"
subj2,1,word8,OTH,coffee,REG,SW,OTH,subj2_1,CORRECT,1.96,"penguin,illness,husband,nickel,chapter,zebra,coffee,dresser,no_response"
subj21,1,word8,OTH,coffee,REG,SW,OTH,subj21_1,CORRECT,1.96,"zebra,coffee,dresser,husband,no_response,no_response,no_response,no_response,no_response"
subj23,1,word8,OTH,coffee,REG,SW,OTH,subj23_1,CORRECT,1.96,"penguin,picture,illness,zebra,coffee,no_response,no_response,no_response,no_response"
subj24,1,word8,OTH,coffee,REG,SW,OTH,subj24_1,CORRECT,1.96,"Picture,hasbeen,angling,illness,zebra,coffee,dresser,no_response,no_response"
subj26,1,word8,OTH,coffee,REG,SW,OTH,subj26_1,CORRECT,1.96,"penguin,husband,picture,nickle,zebra,coffee,dresser,no_response,no_response"
subj27,1,word8,OTH,coffee,REG,SW,OTH,subj27_1,CORRECT,1.96,"zebra,coffee,dresser,no_response,no_response,no_response,no_response,no_response,no_response"
subj28,1,word8,OTH,coffee,REG,SW,OTH,subj28_1,CORRECT,1.96,"nickel,coffee,zebra,dresser,no_response,no_response,no_response,no_response,no_response"
subj29,1,word8,OTH,coffee,REG,SW,OTH,subj29_1,CORRECT,1.96,"illness,husband,chaptercoffee.,no_response,no_response,no_response,no_response,no_response,no_response"
subj30,1,word8,OTH,coffee,REG,SW,OTH,subj30_1,CORRECT,1.96,"penguin,zebra,coffee,dresser,no_response,no_response,no_response,no_response,no_response"
subj31,1,word8,OTH,coffee,REG,SW,OTH,subj31_1,CORRECT,1.96,"husband,illness,zebra,coffee,dresser,no_response,no_response,no_response,no_response"
subj32,1,word8,OTH,coffee,REG,SW,OTH,subj32_1,CORRECT,1.96,"zebra,coffee,dresser,husband,penguin,no_response,no_response,no_response,no_response"
subj33,1,word8,OTH,coffee,REG,SW,OTH,subj33_1,CORRECT,1.96,"zebra,dresser,coffee,no_response,no_response,no_response,no_response,no_response,no_response"
subj34,1,word8,OTH,coffee,REG,SW,OTH,subj34_1,CORRECT,1.96,"dresser,coffee,husband,penguin,no_response,no_response,no_response,no_response,no_response"
subj35,1,word8,OTH,coffee,REG,SW,OTH,subj35_1,CORRECT,1.96,"penguin,zebra,coffee,dresser,no_response,no_response,no_response,no_response,no_response"
subj37,1,word8,OTH,coffee,REG,SW,OTH,subj37_1,CORRECT,1.96,"coffee,zebra,nickel,husband,penguin,dresser,no_response,no_response,no_response"
subj38,1,word8,OTH,coffee,REG,SW,OTH,subj38_1,CORRECT,1.96,"zebra,coffee,dresser,penguin,no_response,no_response,no_response,no_response,no_response"
subj39,1,word8,OTH,coffee,REG,SW,OTH,subj39_1,CORRECT,1.96,"zebra,coffee,husband,illness,penguin,no_response,no_response,no_response,no_response"
subj4,1,word8,OTH,coffee,REG,SW,OTH,subj4_1,CORRECT,1.96,"zebra,chapter,dresser,coffee,husband,no_response,no_response,no_response,no_response"
subj40,1,word8,OTH,coffee,REG,SW,OTH,subj40_1,CORRECT,1.96,"penguin,dresser,coffee,desert,no_response,no_response,no_response,no_response,no_response"
subj41,1,word8,OTH,coffee,REG,SW,OTH,subj41_1,CORRECT,1.96,"coffee,dresser,zebra,husband,no_response,no_response,no_response,no_response,no_response"
subj43,1,word8,OTH,coffee,REG,SW,OTH,subj43_1,CORRECT,1.96,"dresser,picnic,building,illness,husband,picture,nickel,coffee,no_response"
subj44,1,word8,OTH,coffee,REG,SW,OTH,subj44_1,CORRECT,1.96,"penguin,dresser,husband,coffee,no_response,no_response,no_response,no_response,no_response"
subj45,1,word8,OTH,coffee,REG,SW,OTH,subj45_1,CORRECT,1.96,"zebra,coffee,dresser,husband,no_response,no_response,no_response,no_response,no_response"
subj46,1,word8,OTH,coffee,REG,SW,OTH,subj46_1,CORRECT,1.96,"penguin,illness,picture,coffee,dresser,nickel,chapter,zebra,husband"
subj49,1,word8,OTH,coffee,REG,SW,OTH,subj49_1,CORRECT,1.96,"dresser,coffee,no_response,no_response,no_response,no_response,no_response,no_response,no_response"
subj5,1,word8,OTH,coffee,REG,SW,OTH,subj5_1,CORRECT,1.96,"illness,husband,coffee,dresser,no_response,no_response,no_response,no_response,no_response"
subj50,1,word8,OTH,coffee,REG,SW,OTH,subj50_1,CORRECT,1.96,"nickel,coffee,zebra,dresser,album,penguin,illness,husband,picture"
subj51,1,word8,OTH,coffee,REG,SW,OTH,subj51_1,CORRECT,1.96,"penguin,illness,picture,dresser,husband,zebra,coffee,no_response,no_response"
subj53,1,word8,OTH,coffee,REG,SW,OTH,subj53_1,CORRECT,1.96,"zebra,coffee,dresser,penguin,husband,no_response,no_response,no_response,no_response"
subj54,1,word8,OTH,coffee,REG,SW,OTH,subj54_1,CORRECT,1.96,"zebra,penguin,dresser,coffee,no_response,no_response,no_response,no_response,no_response"
subj55,1,word8,OTH,coffee,REG,SW,OTH,subj55_1,CORRECT,1.96,"coffee,dresser,husband,zebra,nickle,chapter,no_response,no_response,no_response"
subj56,1,word8,OTH,coffee,REG,SW,OTH,subj56_1,CORRECT,1.96,"zebra,coffee,dresser,penquin,husband,illness,no_response,no_response,no_response"
subj57,1,word8,OTH,coffee,REG,SW,OTH,subj57_1,CORRECT,1.96,"coffee,dresser,zebra,no_response,no_response,no_response,no_response,no_response,no_response"
subj58,1,word8,OTH,coffee,REG,SW,OTH,subj58_1,CORRECT,1.96,"coffee,dresser,zebra,gazelle,no_response,no_response,no_response,no_response,no_response"
subj59,1,word8,OTH,coffee,REG,SW,OTH,subj59_1,CORRECT,1.96,"nickel,chapter,coffee,dresser,zebra,no_response,no_response,no_response,no_response"
subj60,1,word8,OTH,coffee,REG,SW,OTH,subj60_1,CORRECT,1.96,"penguin,illness,zebra,coffee,no_response,no_response,no_response,no_response,no_response"
subj8,1,word8,OTH,coffee,REG,SW,OTH,subj8_1,CORRECT,1.96,"penguin,picture,coffee,dresser,zebra,no_response,no_response,no_response,no_response"
subj9,1,word8,OTH,coffee,REG,SW,OTH,subj9_1,CORRECT,1.96,"illness,husband,nickel,coffee,dresser,no_response,no_response,no_response,no_response"
subj7,1,word8,OTH,coffee,REG,SW,OTH,subj7_1,CORRECT,1.96,"zebra,husband,coffee,dresser,no_response,no_response,no_response,no_response,no_response"
subj1,1,word9,OTH,dresser,REG,SW,OTH,subj1_1,CORRECT,0.7,"nickel,chapter,zebra,dresser,husband,no_response,no_response,no_response,no_response"
subj10,1,word9,OTH,dresser,REG,SW,OTH,subj10_1,CORRECT,0.7,"zebra,coffee,illness,dresser,husband,no_response,no_response,no_response,no_response"
subj11,1,word9,OTH,dresser,REG,SW,OTH,subj11_1,CORRECT,0.7,"zebra,husband,cooughing,dresser,no_response,no_response,no_response,no_response,no_response"
subj12,1,word9,OTH,dresser,REG,SW,OTH,subj12_1,CORRECT,0.7,"penguin,illness,husband,picture,dresser,no_response,no_response,no_response,no_response"
subj13,1,word9,OTH,dresser,REG,SW,OTH,subj13_1,CORRECT,0.7,"penguin,illness,chapter,husband,zebra,dresser,no_response,no_response,no_response"
subj14,1,word9,OTH,dresser,REG,SW,OTH,subj14_1,CORRECT,0.7,"penguin,illness,husband,picture,chapter,zebra,coffee,dresser,no_response"
subj15,1,word9,OTH,dresser,REG,SW,OTH,subj15_1,CORRECT,0.7,"illness,husband,nickel,dresser,no_response,no_response,no_response,no_response,no_response"
subj16,1,word9,OTH,dresser,REG,SW,OTH,subj16_1,CORRECT,0.7,"penguin,zebra,dresser,coffee,no_response,no_response,no_response,no_response,no_response"
subj17,1,word9,OTH,dresser,REG,SW,OTH,subj17_1,CORRECT,0.7,"illness,husband,nickle,zebra,chapter,dresser,no_response,no_response,no_response"
subj18,1,word9,OTH,dresser,REG,SW,OTH,subj18_1,CORRECT,0.7,"husband,picture,nickel,coffee,zebra,dresser,no_response,no_response,no_response"
subj19,1,word9,OTH,dresser,REG,SW,OTH,subj19_1,CORRECT,0.7,"penguin,illness,zebra,coffee,nickle,dresser,husband,no_response,no_response"
subj2,1,word9,OTH,dresser,REG,SW,OTH,subj2_1,CORRECT,0.7,"penguin,illness,husband,nickel,chapter,zebra,coffee,dresser,no_response"
subj21,1,word9,OTH,dresser,REG,SW,OTH,subj21_1,CORRECT,0.7,"zebra,coffee,dresser,husband,no_response,no_response,no_response,no_response,no_response"
subj24,1,word9,OTH,dresser,REG,SW,OTH,subj24_1,CORRECT,0.7,"Picture,hasbeen,angling,illness,zebra,coffee,dresser,no_response,no_response"
subj25,1,word9,OTH,dresser,REG,SW,OTH,subj25_1,CORRECT,0.7,"illness,husband,picture,zebra,dresser,no_response,no_response,no_response,no_response"
subj26,1,word9,OTH,dresser,REG,SW,OTH,subj26_1,CORRECT,0.7,"penguin,husband,picture,nickle,zebra,coffee,dresser,no_response,no_response"
subj27,1,word9,OTH,dresser,REG,SW,OTH,subj27_1,CORRECT,0.7,"zebra,coffee,dresser,no_response,no_response,no_response,no_response,no_response,no_response"
subj28,1,word9,OTH,dresser,REG,SW,OTH,subj28_1,CORRECT,0.7,"nickel,coffee,zebra,dresser,no_response,no_response,no_response,no_response,no_response"
subj3,1,word9,OTH,dresser,REG,SW,OTH,subj3_1,CORRECT,0.7,"penguin,dresser,husband,pillow,zebra,no_response,no_response,no_response,no_response"
subj30,1,word9,OTH,dresser,REG,SW,OTH,subj30_1,CORRECT,0.7,"penguin,zebra,coffee,dresser,no_response,no_response,no_response,no_response,no_response"
subj31,1,word9,OTH,dresser,REG,SW,OTH,subj31_1,CORRECT,0.7,"husband,illness,zebra,coffee,dresser,no_response,no_response,no_response,no_response"
subj32,1,word9,OTH,dresser,REG,SW,OTH,subj32_1,CORRECT,0.7,"zebra,coffee,dresser,husband,penguin,no_response,no_response,no_response,no_response"
subj33,1,word9,OTH,dresser,REG,SW,OTH,subj33_1,CORRECT,0.7,"zebra,dresser,coffee,no_response,no_response,no_response,no_response,no_response,no_response"
subj34,1,word9,OTH,dresser,REG,SW,OTH,subj34_1,CORRECT,0.7,"dresser,coffee,husband,penguin,no_response,no_response,no_response,no_response,no_response"
subj35,1,word9,OTH,dresser,REG,SW,OTH,subj35_1,CORRECT,0.7,"penguin,zebra,coffee,dresser,no_response,no_response,no_response,no_response,no_response"
subj36,1,word9,OTH,dresser,REG,SW,OTH,subj36_1,CORRECT,0.7,"picture,husband,nickel,zebra,dresser,no_response,no_response,no_response,no_response"
subj37,1,word9,OTH,dresser,REG,SW,OTH,subj37_1,CORRECT,0.7,"coffee,zebra,nickel,husband,penguin,dresser,no_response,no_response,no_response"
subj38,1,word9,OTH,dresser,REG,SW,OTH,subj38_1,CORRECT,0.7,"zebra,coffee,dresser,penguin,no_response,no_response,no_response,no_response,no_response"
subj4,1,word9,OTH,dresser,REG,SW,OTH,subj4_1,CORRECT,0.7,"zebra,chapter,dresser,coffee,husband,no_response,no_response,no_response,no_response"
subj40,1,word9,OTH,dresser,REG,SW,OTH,subj40_1,CORRECT,0.7,"penguin,dresser,coffee,desert,no_response,no_response,no_response,no_response,no_response"
subj41,1,word9,OTH,dresser,REG,SW,OTH,subj41_1,CORRECT,0.7,"coffee,dresser,zebra,husband,no_response,no_response,no_response,no_response,no_response"
subj43,1,word9,OTH,dresser,REG,SW,OTH,subj43_1,CORRECT,0.7,"dresser,picnic,building,illness,husband,picture,nickel,coffee,no_response"
subj44,1,word9,OTH,dresser,REG,SW,OTH,subj44_1,CORRECT,0.7,"penguin,dresser,husband,coffee,no_response,no_response,no_response,no_response,no_response"
subj45,1,word9,OTH,dresser,REG,SW,OTH,subj45_1,CORRECT,0.7,"zebra,coffee,dresser,husband,no_response,no_response,no_response,no_response,no_response"
subj46,1,word9,OTH,dresser,REG,SW,OTH,subj46_1,CORRECT,0.7,"penguin,illness,picture,coffee,dresser,nickel,chapter,zebra,husband"
subj47,1,word9,OTH,dresser,REG,SW,OTH,subj47_1,CORRECT,0.7,"penguin,dresser,illness,no_response,no_response,no_response,no_response,no_response,no_response"
subj49,1,word9,OTH,dresser,REG,SW,OTH,subj49_1,CORRECT,0.7,"dresser,coffee,no_response,no_response,no_response,no_response,no_response,no_response,no_response"
subj5,1,word9,OTH,dresser,REG,SW,OTH,subj5_1,CORRECT,0.7,"illness,husband,coffee,dresser,no_response,no_response,no_response,no_response,no_response"
subj50,1,word9,OTH,dresser,REG,SW,OTH,subj50_1,CORRECT,0.7,"nickel,coffee,zebra,dresser,album,penguin,illness,husband,picture"
subj51,1,word9,OTH,dresser,REG,SW,OTH,subj51_1,CORRECT,0.7,"penguin,illness,picture,dresser,husband,zebra,coffee,no_response,no_response"
subj52,1,word9,OTH,dresser,REG,SW,OTH,subj52_1,CORRECT,0.7,"penguin,illness,hunger,chapter,dresser,no_response,no_response,no_response,no_response"
subj53,1,word9,OTH,dresser,REG,SW,OTH,subj53_1,CORRECT,0.7,"zebra,coffee,dresser,penguin,husband,no_response,no_response,no_response,no_response"
subj54,1,word9,OTH,dresser,REG,SW,OTH,subj54_1,CORRECT,0.7,"zebra,penguin,dresser,coffee,no_response,no_response,no_response,no_response,no_response"
subj55,1,word9,OTH,dresser,REG,SW,OTH,subj55_1,CORRECT,0.7,"coffee,dresser,husband,zebra,nickle,chapter,no_response,no_response,no_response"
subj56,1,word9,OTH,dresser,REG,SW,OTH,subj56_1,CORRECT,0.7,"zebra,coffee,dresser,penquin,husband,illness,no_response,no_response,no_response"
subj57,1,word9,OTH,dresser,REG,SW,OTH,subj57_1,CORRECT,0.7,"coffee,dresser,zebra,no_response,no_response,no_response,no_response,no_response,no_response"
subj58,1,word9,OTH,dresser,REG,SW,OTH,subj58_1,CORRECT,0.7,"coffee,dresser,zebra,gazelle,no_response,no_response,no_response,no_response,no_response"
subj59,1,word9,OTH,dresser,REG,SW,OTH,subj59_1,CORRECT,0.7,"nickel,chapter,coffee,dresser,zebra,no_response,no_response,no_response,no_response"
subj6,1,word9,OTH,dresser,REG,SW,OTH,subj6_1,CORRECT,0.7,"penguin,illness,husband,picture,nickel,chapter,zebra,dresser,no_response"
subj8,1,word9,OTH,dresser,REG,SW,OTH,subj8_1,CORRECT,0.7,"penguin,picture,coffee,dresser,zebra,no_response,no_response,no_response,no_response"
subj9,1,word9,OTH,dresser,REG,SW,OTH,subj9_1,CORRECT,0.7,"illness,husband,nickel,coffee,dresser,no_response,no_response,no_response,no_response"
subj7,1,word9,OTH,dresser,REG,SW,OTH,subj7_1,CORRECT,0.7,"zebra,husband,coffee,dresser,no_response,no_response,no_response,no_response,no_response"
subj10,2,word1,OTH,virus,REG,SW,OTH,subj10_2,CORRECT,1.08,"ginger,virus,hockey,donut,no_response,no_response,no_response,no_response,no_response"
subj11,2,word1,OTH,virus,REG,SW,OTH,subj11_2,CORRECT,1.08,"virus,hamster,hockey,zipper,donut,no_response,no_response,no_response,no_response"
subj12,2,word1,OTH,virus,REG,SW,OTH,subj12_2,CORRECT,1.08,"virus,siren,hamster,music,soda,no_response,no_response,no_response,no_response"
subj13,2,word1,OTH,virus,REG,SW,OTH,subj13_2,CORRECT,1.08,"hamster,siren,virus,zipper,donut,no_response,no_response,no_response,no_response"
subj14,2,word1,OTH,virus,REG,SW,OTH,subj14_2,CORRECT,1.08,"virus,siren,hamster,music,ginger,hockey,coupon,zipper,doughnut"
subj16,2,word1,OTH,virus,REG,SW,OTH,subj16_2,CORRECT,1.08,"donut,virus,hamster,zipper,coupon,no_response,no_response,no_response,no_response"
subj17,2,word1,OTH,virus,REG,SW,OTH,subj17_2,CORRECT,1.08,"virus,siren,music,ginger,hockey,coupon,zipper,donut,no_response"
subj18,2,word1,OTH,virus,REG,SW,OTH,subj18_2,CORRECT,1.08,"doughnut,cookie,hamster,virus,ginger,no_response,no_response,no_response,no_response"
subj19,2,word1,OTH,virus,REG,SW,OTH,subj19_2,CORRECT,1.08,"virus,siren,hamster,hockey,donut,souffle,caboose,no_response,no_response"
subj2,2,word1,OTH,virus,REG,SW,OTH,subj2_2,CORRECT,1.08,"virus,siren,music,ginger,hockey,zipper,donut,no_response,no_response"
subj21,2,word1,OTH,virus,REG,SW,OTH,subj21_2,CORRECT,1.08,"virus,hockey,hamster,donut,no_response,no_response,no_response,no_response,no_response"
subj22,2,word1,OTH,virus,REG,SW,OTH,subj22_2,CORRECT,1.08,"virus,zipper,hockey,donut,ginger,no_response,no_response,no_response,no_response"
subj23,2,word1,OTH,virus,REG,SW,OTH,subj23_2,CORRECT,1.08,"virus,hamster,siren,music,donut,no_response,no_response,no_response,no_response"
subj25,2,word1,OTH,virus,REG,SW,OTH,subj25_2,CORRECT,1.08,"virus,siren,hamster,music,ginger,doughnut,no_response,no_response,no_response"
subj26,2,word1,OTH,virus,REG,SW,OTH,subj26_2,CORRECT,1.08,"virus,siren,hamster,music,ginger,hockey,donut,no_response,no_response"
subj29,2,word1,OTH,virus,REG,SW,OTH,subj29_2,CORRECT,1.08,"virus,siren,music,ginger,zipper,no_response,no_response,no_response,no_response"
subj3,2,word1,OTH,virus,REG,SW,OTH,subj3_2,CORRECT,1.08,"virus,zipper,donut,cookie,hamster,no_response,no_response,no_response,no_response"
subj30,2,word1,OTH,virus,REG,SW,OTH,subj30_2,CORRECT,1.08,"virus,siren,music,ginger,hockey,donut,zipper,no_response,no_response"
subj31,2,word1,OTH,virus,REG,SW,OTH,subj31_2,CORRECT,1.08,"virus,zipper,doughnut,no_response,no_response,no_response,no_response,no_response,no_response"
subj32,2,word1,OTH,virus,REG,SW,OTH,subj32_2,CORRECT,1.08,"virus,ginger,coupon,doughnut,hamster,siren,no_response,no_response,no_response"
subj34,2,word1,OTH,virus,REG,SW,OTH,subj34_2,CORRECT,1.08,"virus,siren,donut,zipper,hockey,hamster,no_response,no_response,no_response"
subj36,2,word1,OTH,virus,REG,SW,OTH,subj36_2,CORRECT,1.08,"virus,siren,coupon,ginger,no_response,no_response,no_response,no_response,no_response"
subj37,2,word1,OTH,virus,REG,SW,OTH,subj37_2,CORRECT,1.08,"virus,siren,hamster,ginger,hockey,zipper,no_response,no_response,no_response"
subj39,2,word1,OTH,virus,REG,SW,OTH,subj39_2,CORRECT,1.08,"donut,zipper,ginger,virus,siren,no_response,no_response,no_response,no_response"
subj40,2,word1,OTH,virus,REG,SW,OTH,subj40_2,CORRECT,1.08,"virus,siren,ginger,coupon,hockey,no_response,no_response,no_response,no_response"
subj42,2,word1,OTH,virus,REG,SW,OTH,subj42_2,CORRECT,1.08,"zipper,coupon,donut,virus,ginger,no_response,no_response,no_response,no_response"
subj43,2,word1,OTH,virus,REG,SW,OTH,subj43_2,CORRECT,1.08,"virus,siren,pencil,ginger,no_response,no_response,no_response,no_response,no_response"
subj46,2,word1,OTH,virus,REG,SW,OTH,subj46_2,CORRECT,1.08,"virus,hamster,music,siren,ginger,coupon,zipper,donut,no_response"
subj47,2,word1,OTH,virus,REG,SW,OTH,subj47_2,CORRECT,1.08,"siren,virus,music,hocket,zipper,coupon,donut,no_response,no_response"
subj50,2,word1,OTH,virus,REG,SW,OTH,subj50_2,CORRECT,1.08,"coupon,zipper,donut,hockey,ginger,hamster,virus,siren,no_response"
subj51,2,word1,OTH,virus,REG,SW,OTH,subj51_2,CORRECT,1.08,"virus,siren,coupon,zipper,donut,no_response,no_response,no_response,no_response"
subj52,2,word1,OTH,virus,REG,SW,OTH,subj52_2,CORRECT,1.08,"virus,hamster,zipper,donut,no_response,no_response,no_response,no_response,no_response"
subj54,2,word1,OTH,virus,REG,SW,OTH,subj54_2,CORRECT,1.08,"doughnut,zipper,hamster,virus,siren,no_response,no_response,no_response,no_response"
subj55,2,word1,OTH,virus,REG,SW,OTH,subj55_2,CORRECT,1.08,"zipper,donut,hockey,coupon,virus,no_response,no_response,no_response,no_response"
subj56,2,word1,OTH,virus,REG,SW,OTH,subj56_2,CORRECT,1.08,"virus,siren,hamster,donut,no_response,no_response,no_response,no_response,no_response"
subj59,2,word1,OTH,virus,REG,SW,OTH,subj59_2,CORRECT,1.08,"virus,hamster,zipper,coupon,donut,music,no_response,no_response,no_response"
subj6,2,word1,OTH,virus,REG,SW,OTH,subj6_2,CORRECT,1.08,"virus,siren,hamster,music,ginger,hockey,coupon,zipper,donut"
subj60,2,word1,OTH,virus,REG,SW,OTH,subj60_2,CORRECT,1.08,"virus,hamster,ginger,donut,no_response,no_response,no_response,no_response,no_response"
subj9,2,word1,OTH,virus,REG,SW,OTH,subj9_2,CORRECT,1.08,"virus,hamster,music,ginger,coupon,donut,no_response,no_response,no_response"
subj7,2,word1,OTH,virus,REG,SW,OTH,subj7_2,CORRECT,1.08,"virus,coupon,zipper,hockey,donut,no_response,no_response,no_response,no_response"
